Distributors,Brands,Item Names,Draft/Package,Current On Hand in Case Equivs,Projected Daily Rate of Sales,Projected Days on Hand,90 Days 4/23/2026 thru 7/21/2026 Case Equivs,90 Days 4/23/2025 thru 7/21/2025 Case Equivs,Pct,90 Days  7/22/2025 thru 10/19/2025 Case Equivs,Projected 90 Days Sales Case Equivs,Projected Order in Case Equivs,Last Sale Date
"7G - Davenport, IA",Coconut King,Coconut King 6/4/16 oz,PACKAGE,0,0.192592577778,0,0,0,--,17.333332,17.333332,17.333332,02/10/2026
"7G - Davenport, IA",Coconut King,Coconut King 1/6 bbl,DRAFT,0,0,0,0,0,--,0,0,0,03/26/2021
"7G - Davenport, IA",Driftless Eddy,Driftless Eddy 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,01/01/0001
"7G - Davenport, IA",Norwegian Demon,Norwegian Demon 1/2 Barrel keg,DRAFT,0,0,0,0,0,--,0,0,0,04/04/2025
"7G - Davenport, IA",Norwegian Demon,Norwegian Demon 6/4/16 oz,PACKAGE,0,0,0,0,0,--,0,0,0,01/01/0001
"Central States Bev. Co. (High Life) - KS, KS",Easy Eddy,Easy Eddy 2/12/12oz Can,PACKAGE,163,0.588888888889,276.7925,53,0,--,0,0,-163,06/09/2026
"Central States Bev. Co. (High Life) - KS, KS",Easy Eddy,Easy Eddy 4/6/12oz Can,PACKAGE,159,4.74149659864,33.5337,410,196,1.091836734694,204,426.734693877576,267.734693877576,07/20/2026
"Central States Bev. Co. (High Life) - KS, KS",Easy Eddy,Easy Eddy 1/2 Barrel Keg,DRAFT,68.889,6.483660143791,10.625,992.000002,117.111113,7.47058811575,68.88889,583.529412941209,514.640412941209,07/17/2026
"Central States Bev. Co. (High Life) - KS, KS",Easy Eddy,DIP 1/2 Barrel Keg,DRAFT,48.222,0.612345688889,78.7496,55.111112,0,--,0,0,-48.222,07/14/2026
"Central States Bev. Co. (High Life) - KS, KS",Easy Eddy,Easy Eddy 1/6 Barrel Keg,DRAFT,13.76,0.879111092593,15.6522,52.746663,13.759998,2.833333624031,20.639998,79.119998333333,65.359998333333,07/17/2026
"Central States Bev. Co. (High Life) - KS, KS",Easy Eddy,Easy Eddy 1/12/19.2 oz Can,PACKAGE,12.8,0.156507936508,81.785,23.2,22.4,0.035714285714,13.6,14.08571428571,1.28571428571,07/16/2026
"Central States Bev. Co. (High Life) - KS, KS",Citrus Surfer,Citrus Surfer 1/2 Barrel Keg,DRAFT,179.111,5.920617313334,30.2521,626.888892,137.77778,3.549999949194,117.111113,532.855558200053,353.744558200053,07/17/2026
"Central States Bev. Co. (High Life) - KS, KS",Citrus Surfer,Citrus Surfer 4/6/12oz Can,PACKAGE,113,2.9201911589,38.6961,242,93,1.602150537634,101,262.817204301034,149.817204301034,07/20/2026
"Central States Bev. Co. (High Life) - KS, KS",Citrus Surfer,Citrus Surfer 2/12/12oz Can,PACKAGE,37,0.144444444444,256.1538,13,0,--,0,0,-37,06/17/2026
"Central States Bev. Co. (High Life) - KS, KS",Citrus Surfer,Citrus Surfer 1/6 Barrel Keg,DRAFT,16.053,0.137599971333,116.6643,41.279995,45.866664,-0.100000056686,13.759998,12.383997420001,-3.669002579999,07/16/2026
"Central States Bev. Co. (High Life) - KS, KS",Summer Jam,Summer Jam 1/2 Barrel Keg,DRAFT,158.444,2.296296333333,68.9998,206.66667,0,--,0,0,-158.444,07/14/2026
"Central States Bev. Co. (High Life) - KS, KS",Summer Jam,Summer Jam 6/4/12oz Can,PACKAGE,81,-0.105555555556,-767.3684,38,4,8.5,-1,-9.5,-90.5,07/17/2026
"Central States Bev. Co. (High Life) - KS, KS",Summer Jam,Summer Jam 1/6 Barrel Keg,DRAFT,2.293,0.044592588889,51.4211,16.053332,9.173332,0.750000109012,2.293333,4.013333000001,1.720333000001,07/15/2026
"Central States Bev. Co. (High Life) - KS, KS",Citrus Surfer Lime,Citrus Surfer Lime 1/2 Barrel Keg,DRAFT,192.889,3.444444444444,56,310,0,--,0,0,-192.889,07/17/2026
"Central States Bev. Co. (High Life) - KS, KS",Citrus Surfer Lime,Citrus Surfer Lime 4/6/12oz Can,PACKAGE,32,0.533333333333,60,48,0,--,0,0,-32,07/10/2026
"Central States Bev. Co. (High Life) - KS, KS",Wild Eddy,Wild Eddy 1/2 Barrel Keg,DRAFT,165.333,2.143209888889,77.1427,192.88889,0,--,0,0,-165.333,06/24/2026
"Central States Bev. Co. (High Life) - KS, KS",Wild Eddy,Wild Eddy 4/6/12oz Can,PACKAGE,35,0.288888888889,121.1538,26,0,--,0,0,-35,07/10/2026
"Central States Bev. Co. (High Life) - KS, KS",Arms Race Pale Ale,Arms Race Pale Ale 1/2 Barrel Keg,DRAFT,172.222,1.530864222222,112.4999,137.77778,0,--,0,0,-172.222,06/03/2026
"Central States Bev. Co. (High Life) - KS, KS",Citrus Surfer POG,Citrus Surfer POG 1/2 Barrel Keg,DRAFT,172.222,0.459259266667,374.9995,41.333334,0,--,0,0,-172.222,07/10/2026
"Central States Bev. Co. (High Life) - KS, KS",Citrus Surfer Waverunner,Citrus Surfer Waverunner 1/2 Barrel Keg,DRAFT,158.444,0.382716055556,413.9988,34.444445,0,--,0,0,-158.444,07/10/2026
"Central States Bev. Co. (High Life) - KS, KS",Neighborhood Beer,Neighborhood Beer 4/6/12oz Can,PACKAGE,93,1.182608695652,78.6397,102,23,3.434782608696,24,106.434782608704,13.434782608704,07/17/2026
"Central States Bev. Co. (High Life) - KS, KS",Neighborhood Beer,Neighborhood Beer 2/12/12oz Can,PACKAGE,30,0.444444444444,67.5,40,0,--,0,0,-30,07/03/2026
"Central States Bev. Co. (High Life) - KS, KS",Neighborhood Beer,Neighbs 4/6/8oz Can,PACKAGE,18.667,0.237037044444,78.7514,21.333334,0,--,0,0,-18.667,07/14/2026
"Central States Bev. Co. (High Life) - KS, KS",Neighborhood Beer,Neighborhood Beer 1/2 Barrel Keg,DRAFT,13.778,10.869135833333,1.2676,978.222225,0,--,0,0,-13.778,07/17/2026
"Central States Bev. Co. (High Life) - KS, KS",Rainbow Connection,Rainbow Connection 1/2 Barrel Keg,DRAFT,137.778,1.530864222222,90.0001,137.77778,0,--,0,0,-137.778,06/26/2026
"Central States Bev. Co. (High Life) - KS, KS",Royal Eddy,Royal Eddy 1/2 Barrel Keg,DRAFT,96.444,1.3777778,69.9997,124.000002,0,--,0,0,-96.444,07/10/2026
"Central States Bev. Co. (High Life) - KS, KS",Royal Eddy,Royal Eddy 4/6/12oz Can,PACKAGE,26,0.521111111111,49.8934,67,30,1.233333333333,21,46.899999999993,20.899999999993,07/17/2026
"Central States Bev. Co. (High Life) - KS, KS",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz Can,PACKAGE,104,0.744444444444,139.7015,67,0,--,0,0,-104,07/14/2026
"Central States Bev. Co. (High Life) - KS, KS",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,01/01/0001
"Central States Bev. Co. (High Life) - KS, KS",Mango Eddy,Mango Eddy 1/2 Barrel Keg,DRAFT,96.444,0.7654321,125.9994,68.888889,0,--,0,0,-96.444,07/14/2026
"Central States Bev. Co. (High Life) - KS, KS",Driftless Eddy,Driftless Eddy 1/2 Barrel Keg,DRAFT,75.778,1.607407433333,47.143,144.666669,0,--,0,0,-75.778,07/10/2026
"Central States Bev. Co. (High Life) - KS, KS",Easy Going,Easy Going 4/6/12oz Can,PACKAGE,67,0.488888888889,137.0455,44,0,--,0,0,-67,07/10/2026
"Central States Bev. Co. (High Life) - KS, KS",Silo Amber Ale,Silo Amber 1/2 Barrel Keg,DRAFT,34.444,2.679012366667,12.857,241.111113,0,--,0,0,-34.444,07/14/2026
"Central States Bev. Co. (High Life) - KS, KS",Silo Amber Ale,Silo Amber 4/6/12oz Can,PACKAGE,32,0.2,160,18,0,--,0,0,-32,05/29/2026
"Central States Bev. Co. (High Life) - KS, KS",Lupo,Lupo 1/2 Barrel,DRAFT,62,3.597530888889,17.234,323.77778,0,--,0,0,-62,07/14/2026
"Central States Bev. Co. (High Life) - KS, KS",Double Blackberry,Double Blackberry 6/4/12oz Can,PACKAGE,55,0.118518518518,464.0625,20,15,0.333333333333,8,10.666666666664,-44.333333333336,06/26/2026
"Central States Bev. Co. (High Life) - KS, KS",Double Blackberry,Double Blackberry 1/6 Barrel Keg,DRAFT,0,0.101925911111,0,0,0,--,9.173332,9.173332,9.173332,01/29/2026
"Central States Bev. Co. (High Life) - KS, KS",Double Blackberry,Double Blackberry 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,12/22/2025
"Central States Bev. Co. (High Life) - KS, KS",Zero Eddy,Zero Eddy 4/6/12oz Can,PACKAGE,40,0.666666666667,60,60,0,--,0,0,-40,07/14/2026
"Central States Bev. Co. (High Life) - KS, KS",Color TV,Color TV 1/2 Barrel,DRAFT,0,1.530864222222,0,137.77778,0,--,0,0,0,06/23/2026
"Central States Bev. Co. (High Life) - KS, KS",Strawberry Jam,Strawberry Jam 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,01/01/0001
"Central States Bev. Co. (High Life) - KS, KS",Strawberry Jam,Strawberry Jam 1/2 Barrel Keg,DRAFT,0,0.076543211111,0,6.888889,0,--,0,0,0,05/26/2026
"Central States Bev. Co. (High Life) - KS, KS",Strawberry Jam,Strawberry Jam 6/4/12oz can,PACKAGE,0,0.055555555556,0,5,0,--,0,0,0,05/20/2026
"Central States Bev. Co. (High Life) - KS, KS",Dank Eddy,Dank Eddy 1/2 Barrel Keg,DRAFT,0,0.995061744444,0,89.555557,0,--,0,0,0,06/02/2026
"Central States Bev. Co. (High Life) - KS, KS",Moon Rabbit,Moon Rabbit 1/6 Barrel,DRAFT,0,0,0,0,4.586666,-1,0,0,0,02/09/2026
"Central States Bev. Co. (High Life) - KS, KS",Paper Sun,Paper Sun Mexican Lager 1/2 Barrel Keg,DRAFT,0,1.837037066667,0,165.333336,0,--,0,0,0,06/03/2026
"Central States Bev. Co. (High Life) - KS, KS",Oktoberfest,Oktoberfest 1/6 Barrel Keg,DRAFT,0,0.127407388889,0,0,0,--,11.466665,11.466665,11.466665,09/23/2025
"Central States Bev. Co. (High Life) - KS, KS",Oktoberfest,Oktoberfest 1/2 Barrel Keg,DRAFT,0,0.382716055556,0,0,0,--,34.444445,34.444445,34.444445,09/23/2025
"Central States Bev. Co. (High Life) - KS, KS",Oktoberfest,Oktoberfest 4/6/12oz Can,PACKAGE,0,0.666666666667,0,0,0,--,60,60,60,10/01/2025
"Central States Bev. Co. (High Life) - KS, KS",1939 Amber Ale,1939 Amber 1/6 Barrel Keg,DRAFT,0,0,0,0,6.879999,-1,2.293333,0,0,09/24/2025
"Golden Eagle - Mt Pleasant, IA",Easy Eddy,Easy Eddy 4/6/12oz Can,PACKAGE,526,7.733248407646,68.018,762,785,-0.029299363057,717,695.992356688131,169.992356688131,07/20/2026
"Golden Eagle - Mt Pleasant, IA",Easy Eddy,Easy Eddy 2/12/12oz Can,PACKAGE,322,5.111021324352,63.0011,532,495,0.074747474747,428,459.991919191716,137.991919191716,07/20/2026
"Golden Eagle - Mt Pleasant, IA",Easy Eddy,Easy Eddy 1/6 Barrel Keg,DRAFT,194.933,3.818511014,51.0495,337.11997,472.426629,-0.286407773597,481.599965,343.665991259957,148.732991259957,07/17/2026
"Golden Eagle - Mt Pleasant, IA",Easy Eddy,Easy Eddy 1/2 Barrel Keg,DRAFT,158.444,3.657064530863,43.3255,296.222227,248.000004,0.194444444444,275.55556,329.135807777655,170.691807777655,07/17/2026
"Golden Eagle - Mt Pleasant, IA",Easy Eddy,Easy Eddy 1/12/19.2 oz Can,PACKAGE,47.2,0.717404129794,65.7928,96,90.4,0.061946902655,60.8,64.566371681424,17.366371681424,07/20/2026
"Golden Eagle - Mt Pleasant, IA",Easy Eddy,Easy Eddy 6/4/16oz Can,PACKAGE,14.667,0.059259244444,247.5057,5.333332,0,--,0,0,-14.667,07/08/2026
"Golden Eagle - Mt Pleasant, IA",Tigerhawk,Tigerhawk 2/12/12oz Can,PACKAGE,300,6.655555555556,45.0751,599,0,--,0,0,-300,07/15/2026
"Golden Eagle - Mt Pleasant, IA",Tigerhawk,Tigerhawk 1/24/12oz Can,PACKAGE,186,1.244444444444,149.4643,112,0,--,0,0,-186,07/17/2026
"Golden Eagle - Mt Pleasant, IA",Tigerhawk,Tigerhawk 1/2 Barrel Keg,DRAFT,48.222,0.153086422222,314.9985,13.777778,0,--,0,0,-48.222,07/03/2026
"Golden Eagle - Mt Pleasant, IA",Tigerhawk,Tigerhawk 1/6 Barrel Keg,DRAFT,41.28,0.305777733333,135,27.519996,0,--,0,0,-41.28,07/17/2026
"Golden Eagle - Mt Pleasant, IA",Tigerhawk,Tigerhawk 4/6/16oz Can,PACKAGE,40,0.800000022222,50,72.000002,0,--,0,0,-40,07/20/2026
"Golden Eagle - Mt Pleasant, IA",Citrus Surfer,Citrus Surfer 1/2 Barrel Keg,DRAFT,34.444,0.535802477778,64.2849,48.222223,0,--,0,0,-34.444,07/03/2026
"Golden Eagle - Mt Pleasant, IA",Citrus Surfer,Citrus Surfer 1/6 Barrel Keg,DRAFT,32.107,0.796515862475,40.3093,84.853323,133.013329,-0.362069022421,112.373329,71.686427622777,39.579427622777,07/17/2026
"Golden Eagle - Mt Pleasant, IA",Citrus Surfer,Citrus Surfer 4/6/12oz Can,PACKAGE,31,0.753516819571,41.1404,77,218,-0.646788990826,192,67.816513761408,36.816513761408,07/20/2026
"Golden Eagle - Mt Pleasant, IA",Citrus Surfer,Citrus Surfer 2/12/12oz Can,PACKAGE,14,0.338461538462,41.3636,36,52,-0.307692307692,44,30.461538461552,16.461538461552,07/15/2026
"Golden Eagle - Mt Pleasant, IA",Citrus Surfer,Citrus Surfer 1/12/19.2oz Can,PACKAGE,2.4,0.008888888889,270,0.8,19.2,-0.958333333333,19.2,0.800000000006,-1.599999999994,04/27/2026
"Golden Eagle - Mt Pleasant, IA",Royal Eddy,Royal Eddy 4/6/12oz Can,PACKAGE,67,1.677358490566,39.9438,127,106,0.198113207547,126,150.962264150922,83.962264150922,07/20/2026
"Golden Eagle - Mt Pleasant, IA",Royal Eddy,Royal Eddy 1/12/19.2oz Can,PACKAGE,30.4,0.382222222222,79.5349,34.4,0,--,0,0,-30.4,07/16/2026
"Golden Eagle - Mt Pleasant, IA",Royal Eddy,Royal Eddy 1/6 Barrel Keg,DRAFT,0,0.025481477778,0,2.293333,0,--,0,0,0,05/13/2026
"Golden Eagle - Mt Pleasant, IA",Neighborhood Beer,Neighborhood Beer 4/6/12oz Can,PACKAGE,54,1.395178197065,38.7047,121,53,1.283018867925,55,125.566037735875,71.566037735875,07/20/2026
"Golden Eagle - Mt Pleasant, IA",Neighborhood Beer,Neighborhood Beer 1/6 Barrel Keg,DRAFT,13.76,0.203851822222,67.5,9.173332,0,--,9.173332,18.346664,4.586664,07/09/2026
"Golden Eagle - Mt Pleasant, IA",Neighborhood Beer,Neighborhood Beer 2/12/12oz Can,PACKAGE,13,0.177777777778,73.125,16,0,--,0,0,-13,06/22/2026
"Golden Eagle - Mt Pleasant, IA",Neighborhood Beer,Neighborhood Beer 1/2 Barrel Keg,DRAFT,6.889,0.535802477778,12.8574,48.222223,0,--,0,0,-6.889,07/09/2026
"Golden Eagle - Mt Pleasant, IA",Summer Jam,Summer Jam 1/2 Barrel Keg,DRAFT,27.556,0.229629633333,120.0019,20.666667,0,--,0,0,-27.556,06/18/2026
"Golden Eagle - Mt Pleasant, IA",Summer Jam,Summer Jam 6/4/12oz Can,PACKAGE,10,0.070707070707,141.4286,20,22,-0.090909090909,7,6.363636363637,-3.636363636363,07/08/2026
"Golden Eagle - Mt Pleasant, IA",Summer Jam,Summer Jam 1/6 Barrel Keg,DRAFT,9.173,0.382222183333,23.9991,22.933331,4.586666,4.000000218023,6.879999,34.399996499998,25.226996499998,07/17/2026
"Golden Eagle - Mt Pleasant, IA",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz Can,PACKAGE,45,0.966666666667,46.5517,87,0,--,0,0,-45,07/20/2026
"Golden Eagle - Mt Pleasant, IA",1939 Amber Ale,1939 Amber 4/6/12oz Can,PACKAGE,30,0.428968253968,69.9352,47,28,0.678571428571,23,38.607142857133,8.607142857133,07/17/2026
"Golden Eagle - Mt Pleasant, IA",Zero Eddy,Zero Eddy 4/6/12oz Can,PACKAGE,29,0.455555555556,63.6585,41,0,--,0,0,-29,07/17/2026
"Golden Eagle - Mt Pleasant, IA",Zero Eddy,Zero Eddy 2/12/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,01/01/0001
"Golden Eagle - Mt Pleasant, IA",Easy Going,Easy Going 4/6/12oz Can,PACKAGE,15,0.311111111111,48.2143,28,0,--,0,0,-15,07/20/2026
"Golden Eagle - Mt Pleasant, IA",Easy Going,Easy Going 1/2 Barrel,DRAFT,6.889,0,620.01,0,0,--,0,0,-6.889,02/26/2026
"Golden Eagle - Mt Pleasant, IA",Easy Going,Easy Going 1/6 Barrel Keg,DRAFT,6.88,0.025481477778,270,2.293333,0,--,0,0,-6.88,06/17/2026
"Golden Eagle - Mt Pleasant, IA",Wild Eddy,Wild Eddy 4/6/12oz Can,PACKAGE,28,0.306172839506,91.4516,31,36,-0.138888888889,32,27.555555555552,-0.444444444448,07/17/2026
"Golden Eagle - Mt Pleasant, IA",Silo Amber Ale,Silo Amber 1/6 Barrel Keg,DRAFT,16.053,0.025481477778,629.987,2.293333,0,--,0,0,-16.053,07/01/2026
"Golden Eagle - Mt Pleasant, IA",Silo Amber Ale,Silo Amber 1/2 Barrel Keg,DRAFT,0,0.076543211111,0,6.888889,0,--,0,0,0,05/06/2026
"Golden Eagle - Mt Pleasant, IA",Citrus Surfer Variety Pac,Citrus Surfer Variety Pack 2/12/12oz Can,PACKAGE,12,0.08547008547,140.4,20,39,-0.487179487179,15,7.692307692315,-4.307692307685,07/09/2026
"Golden Eagle - Mt Pleasant, IA",Arms Race Pale Ale,Arms Race Pale Ale 4/6/12oz Can,PACKAGE,11,0.257142857143,42.7778,18,21,-0.142857142857,27,23.142857142861,12.142857142861,07/17/2026
"Golden Eagle - Mt Pleasant, IA",Arms Race Pale Ale,Arms Race Pale Ale 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,11/12/2021
"Golden Eagle - Mt Pleasant, IA",Arms Race Pale Ale,Arms Race Pale Ale 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,06/03/2022
"Golden Eagle - Mt Pleasant, IA",Citrus Surfer Lime,Citrus Surfer Lime 4/6/12oz Can,PACKAGE,11,0.028260869565,389.2308,9,46,-0.804347826087,13,2.543478260869,-8.456521739131,07/07/2026
"Golden Eagle - Mt Pleasant, IA",Citrus Surfer Lime,Citrus Surfer Lime 1/2 Barrel Keg,DRAFT,0,0,0,0,13.777778,-1,0,0,0,07/02/2025
"Golden Eagle - Mt Pleasant, IA",Citrus Surfer Lime,Citrus Surfer Lime 1/6 Barrel Keg,DRAFT,0,0,0,0,2.293333,-1,0,0,0,10/24/2025
"Golden Eagle - Mt Pleasant, IA",Double Blackberry,Double Blackberry 6/4/12oz Can,PACKAGE,9,0.017777777778,506.25,28,35,-0.2,2,1.6,-7.4,07/17/2026
"Golden Eagle - Mt Pleasant, IA",Double Blackberry,Double Blackberry 1/6 Barrel Keg,DRAFT,0,0.050962955556,0,0,0,--,4.586666,4.586666,4.586666,02/26/2026
"Golden Eagle - Mt Pleasant, IA",Boomtown,Boomtown 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,12/14/2022
"Golden Eagle - Mt Pleasant, IA",Boomtown,Boomtown 4/6/12oz Can,PACKAGE,0,-0.008888888889,0,-1,25,-1.04,20,-0.8,-0.8,01/22/2026
"Golden Eagle - Mt Pleasant, IA",Boomtown,Boomtown 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,07/24/2024
"Golden Eagle - Mt Pleasant, IA",West Eddy,West Eddy 4/6/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,04/02/2025
"Golden Eagle - Mt Pleasant, IA",West Eddy,West Eddy 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,12/23/2022
"Golden Eagle - Mt Pleasant, IA",Juicy Jam,Juicy Jam 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,01/15/2025
"Golden Eagle - Mt Pleasant, IA",Juicy Jam,Juicy Jam 6/4/12oz can,PACKAGE,0,0,0,0,0,--,0,0,0,02/11/2025
"Golden Eagle - Mt Pleasant, IA",Burch the Bear,Burch The Bear 4/6/12oz can,PACKAGE,0,0,0,0,0,--,0,0,0,01/13/2026
"Golden Eagle - Mt Pleasant, IA",Moon Rabbit,Moon Rabbit 4/6/12oz Can,PACKAGE,0,0,0,0,15,-1,0,0,0,02/25/2026
"Golden Eagle - Mt Pleasant, IA",HDTV,HDTV 1/6 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,12/22/2021
"Golden Eagle - Mt Pleasant, IA",Sova,Sova 4/6/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,01/05/2026
"Golden Eagle - Mt Pleasant, IA",Sova,Sova 1/6 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,11/14/2025
"Golden Eagle - Mt Pleasant, IA",Colorado Smuggler,Colorado Smuggler 1/6 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,06/03/2022
"Golden Eagle - Mt Pleasant, IA",Colorado Smuggler,Colorado Smuggler 6/4/16oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,04/25/2022
"Golden Eagle - Mt Pleasant, IA",Dank Eddy,Dank Eddy 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,02/05/2026
"Golden Eagle - Mt Pleasant, IA",Tailwind,Tailwind 1/2 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,09/12/2019
"Golden Eagle - Mt Pleasant, IA",Tailwind,Tailwind 6/4/16oz can,PACKAGE,0,0,0,0,0,--,0,0,0,09/03/2024
"Golden Eagle - Mt Pleasant, IA",Big Ed,Big Ed 4/6/12oz Can,PACKAGE,0,0,0,0,2,-1,0,0,0,04/28/2025
"Golden Eagle - Mt Pleasant, IA",Big Ed,Big Ed 1/2 Barrel (historical),DRAFT,0,0,0,0,0,--,0,0,0,11/27/2019
"Golden Eagle - Mt Pleasant, IA",Citrus Surfer Watermelon,Citrus Surfer Watermelon 4/6/12oz,PACKAGE,0,-0.011111111111,0,0,0,--,-1,-1,-1,10/20/2025
"Golden Eagle - Mt Pleasant, IA",Strawberry Jam,Strawberry Jam 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,04/02/2026
"Golden Eagle - Mt Pleasant, IA",Strawberry Jam,Strawberry Jam 1/6 Barrel Keg,DRAFT,0,0,0,0,2.293333,-1,0,0,0,02/04/2026
"Golden Eagle - Mt Pleasant, IA",Strawberry Jam,Strawberry Jam 6/4/12oz can,PACKAGE,0,0,0,0,15,-1,0,0,0,04/02/2026
"Golden Eagle - Mt Pleasant, IA",Turtle Hunter,Turtle Hunter 1/6 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,11/05/2025
"Golden Eagle - Mt Pleasant, IA",Turtle Hunter,Turtle Hunter 6/4/16oz can,PACKAGE,0,0,0,0,0,--,0,0,0,11/20/2023
"Golden Eagle - Mt Pleasant, IA",Freezy Eddy,Freezy Eddy 4/6/12oz can,PACKAGE,0,-0.011111111111,0,0,0,--,-1,-1,-1,08/05/2025
"Golden Eagle - Mt Pleasant, IA",Tropical Jam,Tropical Jam 1/6 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,05/12/2023
"Golden Eagle - Mt Pleasant, IA",Tropical Jam,Tropical Jam 1/2 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,10/06/2022
"Golden Eagle - Mt Pleasant, IA",Tropical Jam,Tropical Jam 6/4/12 oz can,PACKAGE,0,0,0,0,0,--,0,0,0,02/16/2023
"Golden Eagle - Mt Pleasant, IA",Starla,Starla 6/4/16oz,PACKAGE,0,0,0,0,0,--,0,0,0,07/22/2022
"Golden Eagle - Mt Pleasant, IA",Starla,Starla 1/2 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,05/20/2021
"Golden Eagle - Mt Pleasant, IA",Squeeze Vodka Lemonade,Squeeze Vodka Strawberry Lemonade 6/4/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,12/04/2024
"Golden Eagle - Mt Pleasant, IA",99Z GENERIC VOL,99Z GENERIC VOLUME 6/4 BTL,PACKAGE,0,0,0,0,0,--,0,0,0,09/02/2022
"Golden Eagle - Mt Pleasant, IA",Coconut King,Coconut King 1/6 bbl,DRAFT,0,0,0,0,0,--,0,0,0,04/01/2021
"Golden Eagle - Mt Pleasant, IA",Paper Sun,Paper Sun Mexican Lager 1/2 Barrel Keg,DRAFT,0,0.076543211111,0,6.888889,0,--,0,0,0,05/06/2026
"Golden Eagle - Mt Pleasant, IA",Color TV,Color TV 1/6 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,04/10/2026
"Golden Eagle - Mt Pleasant, IA",Color TV,Color TV 1/2 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,02/26/2026
"Golden Eagle - Mt Pleasant, IA",Color TV,Color TV 6/4/16oz can,PACKAGE,0,0,0,0,0,--,0,0,0,04/16/2024
"Golden Eagle - Mt Pleasant, IA",Color TV,Color TV 4/6/12oz Can,PACKAGE,0,0,0,0,18,-1,2,0,0,03/20/2026
"Golden Eagle - Mt Pleasant, IA",Into the Woods,Into The Woods 6/4/16oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,12/27/2023
"Golden Eagle - Mt Pleasant, IA",Into the Woods,Into The Woods 1/6 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,12/08/2021
"Golden Eagle - Mt Pleasant, IA",Wade Wisely Coffee Oatmea,Wade Wisely 4/6/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,11/25/2025
"Golden Eagle - Mt Pleasant, IA",A Real Nice Surprise IPA,A Real Nice Surprise IPA 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,11/14/2025
"Golden Eagle - Mt Pleasant, IA",A Real Nice Surprise IPA,A Real Nice Surprise IPA 4/6/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,12/19/2025
"Golden Eagle - Mt Pleasant, IA",A Real Nice Surprise IPA,A Real Nice Surprise IPA 6/4/16oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,01/20/2023
"Golden Eagle - Mt Pleasant, IA",A Real Nice Surprise IPA,A Real Nice Surprise 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,11/20/2025
"Golden Eagle - Mt Pleasant, IA",Oktoberfest,Oktoberfest 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,01/01/0001
"Golden Eagle - Mt Pleasant, IA",Oktoberfest,Oktoberfest 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,09/18/2024
"Golden Eagle - Mt Pleasant, IA",Oktoberfest,Oktoberfest 4/6/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,11/21/2024
"Golden Eagle - Mt Pleasant, IA",Triple Eddy,Triple Eddy 6/4/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,01/01/0001
"Fahr Bev - Waterloo, IA",Easy Eddy,Easy Eddy 4/6/12oz Can,PACKAGE,315,7.967960731815,39.5333,762,747,0.020080321285,703,717.116465863355,402.116465863355,07/20/2026
